case,target_active,target_theta_mean,target_theta_sigma,rank,elapsed_seconds,V3,V6,V9,V10,V11,V12,V15,V18,pred_active,pred_forward,pred_theta_mean,pred_theta_sigma,sim_active,sim_forward,sim_theta_mean,sim_theta_sigma,sim_theta_p95,sim_n_active,sim_n_forward,sim_n_backward,sim_bpm_score
low35b,0.35,6.0,3.0,1,7.812000000001717,-926.6212768554688,-790.5877685546875,353.3939208984375,81.8035888671875,241.153564453125,-459.8621826171875,194.475341796875,-136.0355224609375,0.3483728766441345,1.0019800662994385,6.000451564788818,3.0188727378845215,0.252,1.0,9.22245047,4.32764748,16.7679271,126,126,0,0.3381
low35b,0.35,6.0,3.0,2,7.796999999998661,-922.4437255859375,-783.5313720703125,318.0733642578125,89.6435546875,244.3087158203125,-453.45166015625,173.1456298828125,-139.15936279296875,0.34970927238464355,1.0027344226837158,5.990625381469727,3.011343002319336,0.266,1.0,9.53888477,4.01323412,16.1282917,133,133,0,0.3148
low35b,0.35,6.0,3.0,3,7.7810000000026776,-923.8134765625,-786.99169921875,330.2921142578125,88.3033447265625,245.1666259765625,-451.55194091796875,183.695556640625,-133.9583740234375,0.34760814905166626,1.0021860599517822,6.010787010192871,3.0229904651641846,0.28,1.0,9.97683681,4.24845213,16.0861853,140,140,0,0.3283
low35b,0.35,6.0,3.0,4,7.811999999998079,-922.3766479492188,-787.8480224609375,317.23828125,94.2822265625,249.6922607421875,-443.0364990234375,172.0736083984375,-126.28582763671875,0.3513214588165283,1.0022523403167725,5.9853925704956055,3.028451919555664,0.282,1.0,9.01138418,4.05554423,14.5845681,141,141,0,0.3413
low35b,0.35,6.0,3.0,5,7.860000000000582,-968.0706787109375,-846.0774536132812,497.16455078125,-2.63555908203125,187.679443359375,-592.161865234375,231.4862060546875,-232.25830078125,0.3498462438583374,1.004907488822937,5.98767614364624,3.003511905670166,0.35,1.0,8.3337994,3.90920891,14.8186986,175,175,0,0.4229
low35b,0.35,6.0,3.0,6,7.5,-852.0296630859375,-735.3803100585938,433.3050537109375,-101.52923583984375,-51.26611328125,-782.2212524414062,-419.656494140625,-3.33245849609375,0.34822219610214233,1.000309705734253,6.007272720336914,3.005528450012207,0.388,1.0,3.71607806,1.70875304,6.05179533,194,194,0,0.388
low35b,0.35,6.0,3.0,7,7.688000000001921,-939.0582275390625,-787.392578125,322.8797607421875,93.36474609375,252.00341796875,-438.67742919921875,177.2254638671875,-128.72747802734375,0.34999221563339233,1.0018188953399658,5.982542514801025,2.972181558609009,0.272,1.0,9.51879033,3.8397866,15.0741768,136,136,0,0.3539
low35b,0.35,6.0,3.0,8,7.452999999997701,-823.08447265625,-999.8821411132812,860.909912109375,-118.24652099609375,-39.815673828125,-709.5186767578125,273.9376220703125,-509.35455322265625,0.3506031632423401,0.9912365078926086,5.99318790435791,3.007150650024414,0.276,1.0,6.76228674,2.683655,11.4245687,138,138,0,0.2812
low35b,0.35,6.0,3.0,9,7.765999999999622,-901.51708984375,-708.7323608398438,397.8790283203125,-104.33544921875,-56.82958984375,-806.367431640625,-424.6668701171875,0.45001220703125,0.3513021171092987,0.9991790056228638,5.989090442657471,2.97826886177063,0.474,1.0,3.96994576,1.80760478,6.66049531,237,237,0,0.474
low35b,0.35,6.0,3.0,10,7.485000000000582,-824.9603271484375,-992.4989013671875,874.7398681640625,-129.91571044921875,-48.40704345703125,-730.081298828125,289.1109619140625,-504.2711181640625,0.34907445311546326,0.9901901483535767,5.993160247802734,3.0069708824157715,0.282,1.0,6.49802929,2.78711399,11.3201993,141,141,0,0.3008
