score,sample_mode,V3,V6,V9,V10,V11,V12,V15,V18,pred_viability_prob,unc_viability_prob,pred_detector_active_contact_fraction,unc_detector_active_contact_fraction,pred_detector_active_forward_fraction,unc_detector_active_forward_fraction,pred_detector_contact_angle_theta_mean_deg,unc_detector_contact_angle_theta_mean_deg,pred_detector_contact_angle_theta_sigma_deg,unc_detector_contact_angle_theta_sigma_deg,pred_derived_vz_sigma_residual,unc_derived_vz_sigma_residual,derived_vz_mean,derived_vz_sigma_physics,derived_vz_sigma_corrected
1.5003191474825779,local_gaussian,-950.8400714470929,-948.1080458817227,916.8326151737981,115.34767904722884,-32.89183912675222,-786.4708578036684,83.20618914228044,-240.415795629286,0.5520491003990173,0.2302408367395401,0.1980949342250824,0.034924548119306564,0.8802787661552429,0.04899854585528374,6.814133644104004,0.624777615070343,2.1864094734191895,0.3877774477005005,0.3526478409767151,0.08341147005558014,129.60293806409027,0.6058510834560011,0.9584989244327162
1.5000227043132641,between_elites,-1000.0,-999.9999999999999,940.6783356955585,9.2689458107785,-120.28694524505059,-716.8472629603094,70.18960759986514,-120.948262807139,0.5201795101165771,0.047535356134176254,0.3318758010864258,0.054082345217466354,0.9900797009468079,0.00939568318426609,7.125349521636963,0.38467177748680115,5.00626802444458,0.4918334484100342,1.216147780418396,0.12150083482265472,129.11742399378426,1.5731429933566023,2.789290773774998
1.4839624345475178,between_elites,-860.9751786981612,-1000.0,787.4602386487315,113.80003720028239,-97.49630936814609,-794.2471696478904,53.172224531998125,-275.006182249077,0.554716169834137,0.11983740329742432,0.2902742922306061,0.029401538893580437,0.9567598104476929,0.030100876465439796,5.765125751495361,0.5818789005279541,2.4610774517059326,0.3100561201572418,0.34611591696739197,0.05435589700937271,129.83949388682166,0.5880014236990954,0.9341173406664873
1.4812847815758179,local_gaussian,273.5560475696946,-1000.0,751.8210897907803,-146.74959925326127,162.3108012509123,-987.2692332519157,-111.0935908893525,-1000.0,0.5611498951911926,0.09578904509544373,0.305221289396286,0.032779473811388016,0.9969761967658997,0.003661582013592124,14.519108772277832,0.4063672125339508,7.642922401428223,0.45513230562210083,0.6584566831588745,0.05587240681052208,125.32850750535329,4.607889662075226,5.2663463452341
1.478768243333179,local_gaussian,-1000.0,-717.5215619620838,1000.0,15.318384983078321,-293.45492257376554,-976.2456464873248,-219.5414545577687,-425.66926815216414,0.553048849105835,0.21711969375610352,0.06946109980344772,0.05440891534090042,0.9921964406967163,0.022589750587940216,8.12353229522705,1.0217692852020264,4.39304256439209,1.1151682138442993,0.414419949054718,0.13848648965358734,128.92978922071634,1.5094084763395417,1.9238284253942597
1.4772303900077273,local_gaussian,342.232290351501,-1000.0,1000.0,210.24768879136025,226.0661870364229,-437.49210755487616,146.41199809378793,-730.9794067356011,0.48219165205955505,0.171325221657753,0.19754810631275177,0.07709654420614243,0.8609775304794312,0.0877332016825676,6.9224348068237305,1.9203230142593384,4.515030860900879,1.2622610330581665,0.944915771484375,0.282386839389801,129.2658296955524,1.3607757633861297,2.3056915348705047
1.4769972332681944,local_gaussian,-1000.0,-1000.0,393.0314455027245,148.4851244174837,20.011738394093513,-679.5547830418144,361.8421914516348,-114.24496843192762,0.7199374437332153,0.22536902129650116,0.497175395488739,0.07504720985889435,0.9714242219924927,0.023938512429594994,5.783544063568115,0.4359600245952606,2.3339743614196777,0.6298888921737671,0.28449735045433044,0.21114225685596466,129.84732600288822,0.5569861170381729,0.8414834674925034
1.4742329014225461,local_gaussian,-965.0363109539084,-1000.0,1000.0,41.41778859366616,-372.6521622127303,-1000.0,-324.19016039513826,63.86531490968915,0.5258156657218933,0.17344588041305542,0.19708912074565887,0.040031544864177704,0.9350422024726868,0.11438465863466263,7.731188774108887,2.142116069793701,3.2765414714813232,0.7746495604515076,0.24241098761558533,0.17537830770015717,129.22121143880995,1.0467807475549014,1.2891917351704867
1.472702680479859,local_gaussian,271.52713529740316,-992.1971446404544,771.2169594025602,-126.09355864244456,188.5914001646916,-961.4575158031821,-125.1108648189427,-1000.0,0.5124005675315857,0.13654009997844696,0.25513988733291626,0.033688776195049286,0.9923151731491089,0.011653974652290344,15.469411849975586,0.33441194891929626,7.775978088378906,0.4169370234012604,0.7175865173339844,0.068196140229702,124.73398705058628,4.958749190513062,5.676335707847047
1.4703730367717496,local_gaussian,-964.9906746863792,-1000.0,971.3864051337501,118.05657896256209,-86.67014973618302,-622.8692056246942,19.046382653349855,-508.84552896966886,0.4224012494087219,0.19811177253723145,0.4560847282409668,0.044595129787921906,0.9884024858474731,0.021984979510307312,4.767441749572754,0.3225175142288208,4.006039619445801,0.28182271122932434,1.3367018699645996,0.18791714310646057,129.85030537639486,0.8802328550100865,2.2169347249746862
1.4702943165214788,local_gaussian,-940.296630547641,-679.3853425277563,803.3902666564717,-61.98046665543352,-223.44698132160377,-835.9789224275794,-120.89990701241446,208.19707167542967,0.5758754014968872,0.22217801213264465,0.15659312903881073,0.05881425738334656,0.9030240774154663,0.07212428748607635,2.2481067180633545,0.5726730823516846,0.8491390943527222,0.5021976232528687,0.22762909531593323,0.26875078678131104,130.50513320319294,0.07858661012751551,0.3062157054434487
1.4695206027717724,between_elites,-1000.0,-1000.0,960.7773405855058,-6.981766874310743,-134.6434601482267,-744.8230953130476,-4.904722177064553,-117.04064084550352,0.49959102272987366,0.04050682112574577,0.3351646065711975,0.04700220376253128,0.9900599718093872,0.008375277742743492,7.212411403656006,0.3362768590450287,4.985991477966309,0.456439733505249,1.1814266443252563,0.11180705577135086,129.09673301601237,1.5808531834791695,2.762279827804426
1.4672513642243838,local_gaussian,-333.00829730218504,-1000.0,1000.0,-57.95082223079418,-510.17040602020995,-1000.0,-68.2562036563419,329.0407217218628,0.49034589529037476,0.21485787630081177,0.11709551513195038,0.046641282737255096,0.9711658358573914,0.07320553064346313,12.34298038482666,2.3184101581573486,7.470162868499756,1.6571505069732666,0.7942209243774414,0.6691761016845703,126.52085754043155,3.9169648151354655,4.711185739512906
1.4652532477530675,local_gaussian,277.9781357619524,-1000.0,695.3671852901495,-128.18356426479238,191.7801090980188,-1000.0,-206.97179088172976,-1000.0,0.49295586347579956,0.14166098833084106,0.24788782000541687,0.04754184931516647,0.9932845830917358,0.010461857542395592,16.3078670501709,0.24270451068878174,7.872747898101807,0.4013180732727051,0.5913761258125305,0.1255115121603012,124.18684289944106,5.260633065389611,5.852009191202142
1.4649291909716278,between_elites,406.37576470786564,-1000.0,774.0808036218336,-101.78967701100711,178.11687488713505,-976.5925082951045,-100.0373575321067,-1000.0,0.52094966173172,0.15748687088489532,0.18756219744682312,0.04931694641709328,0.9733875393867493,0.019107308238744736,9.222867012023926,1.0654819011688232,4.60810661315918,0.7671118378639221,0.8293138742446899,0.19805873930454254,128.515074795986,1.7782731450805254,2.6075870193252153
1.4629155618627407,local_gaussian,-854.3829710641947,-946.4003069326312,887.8508776537126,52.41872994157475,-9.31147688753395,-479.6188860085572,31.383222585235444,-247.59734007434696,0.5619075894355774,0.19477662444114685,-0.000996583723463118,0.05221828818321228,0.8890470266342163,0.08150285482406616,5.907824993133545,0.9127694964408875,2.9702823162078857,0.6333999037742615,0.8009666204452515,0.22994635999202728,129.75177520540328,0.73842817839882,1.5393947988440715
1.46150194271089,local_gaussian,-548.582121277627,-1000.0,692.0639591941008,-65.3523198117275,-417.1145055735892,-1000.0,-128.7602937360203,-458.8785328674155,0.5529769062995911,0.14859631657600403,0.21545156836509705,0.04417280852794647,1.0061272382736206,0.03396974876523018,10.361077308654785,1.5920727252960205,5.79201602935791,0.7776287198066711,0.5114849209785461,0.32422277331352234,127.83523951564214,2.536887798593084,3.0483727195716304
1.4608934361375314,local_gaussian,242.0631255479829,-1000.0,749.0224924171356,-127.87980800059688,180.1398766773998,-907.984837927327,-119.89391566303063,-1000.0,0.5122725367546082,0.11024071276187897,0.24505257606506348,0.04798847436904907,0.9878648519515991,0.006988784298300743,15.038233757019043,0.7129773497581482,8.4284086227417,0.6300011873245239,0.7433068752288818,0.03138351067900658,124.78913000308714,5.28878011167163,6.032086986900512
1.4577821775303965,local_gaussian,-797.3774971241711,-962.8430369113535,859.8144898680026,-159.55755443960948,-127.34519295238857,-809.3432706950034,103.9974401659702,-208.2520962735683,0.5127941966056824,0.16746065020561218,0.18740741908550262,0.04179733991622925,0.9543913006782532,0.014046796597540379,4.146096229553223,0.29090529680252075,0.8706274032592773,0.3519108295440674,-0.04226809740066528,0.17126229405403137,130.2631198021341,0.14505277999006433,0.10278468258939905
1.4576069894405115,local_gaussian,-180.3911274473001,-1000.0,191.74657143374407,152.3371971938973,-119.45322118137793,-883.0647619586196,-224.9175394740643,-980.3473644306948,0.4707051217556,0.1562214344739914,0.035046081990003586,0.11168062686920166,0.8414011001586914,0.1374267041683197,6.957383155822754,1.3306009769439697,4.7137250900268555,0.8810765743255615,0.32682257890701294,0.2678488492965698,129.22013798233598,1.4371656281434904,1.7639882070505033
